"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009636","response to toxic substance","14/634","270/18986",0.0518518518518519,1.5527748568758,1.70032474040946,0.0698182723580394,0.504565699857816,0.472633096332803,"127/948/10249/2878/2890/3040/3043/3045/4129/4496/4583/5179/6280/55244",14
"GO:0070371","ERK1 and ERK2 cascade","16/634","319/18986",0.0501567398119122,1.50201240073969,1.68066343847665,0.0701007425654892,0.505651205335594,0.473649903093931,"9370/650/168667/948/1116/284340/2243/2244/2266/2852/8685/9378/8000/10268/6278/7018",16
"GO:0030261","chromosome condensation","4/634","47/18986",0.0851063829787234,2.54862742465937,1.97572084652035,0.0711419307832171,0.509341861733625,0.477106987793492,"2852/3007/3008/373861",4
"GO:0090278","negative regulation of peptide hormone secretion","4/634","47/18986",0.0851063829787234,2.54862742465937,1.97572084652035,0.0711419307832171,0.509341861733625,0.477106987793492,"130399/1113/1393/3952",4
"GO:0062013","positive regulation of small molecule metabolic process","9/634","153/18986",0.0588235294117647,1.76155130822045,1.75789673744475,0.0712343091391339,0.509341861733625,0.477106987793492,"89/9370/2819/2852/5207/5468/10891/53632/8671",9
"GO:0006910","phagocytosis, recognition","3/634","29/18986",0.103448275862069,3.09790057652562,2.10139321474477,0.071278549837167,0.509341861733625,0.477106987793492,"948/3929/653509",3
"GO:0070977","bone maturation","3/634","29/18986",0.103448275862069,3.09790057652562,2.10139321474477,0.071278549837167,0.509341861733625,0.477106987793492,"89/650/3952",3
"GO:0051235","maintenance of location","17/634","345/18986",0.0492753623188406,1.47561834224843,1.65707348649525,0.0720262073543834,0.512296995500085,0.479875099106871,"32/130399/27329/338/477/948/1149/63924/2852/57338/90070/3952/4023/5468/6279/6280/10345",17
"GO:0072329","monocarboxylic acid catabolic process","8/634","131/18986",0.0610687022900763,1.82878609097695,1.76918424334348,0.0725041250725648,0.512296995500085,0.479875099106871,"32/9370/6718/54363/51179/197257/3952/5105",8
"GO:0070372","regulation of ERK1 and ERK2 cascade","15/634","296/18986",0.0506756756756757,1.51755264728451,1.66803042748919,0.0725288084893027,0.512296995500085,0.479875099106871,"9370/650/168667/948/1116/284340/2243/2244/2266/2852/8685/9378/8000/10268/6278",15
"GO:0006939","smooth muscle contraction","7/634","109/18986",0.0642201834862385,1.92316151998379,1.79652259616345,0.072633616463502,0.512296995500085,0.479875099106871,"477/1131/2668/2852/10316/5020/22953",7
"GO:0010951","negative regulation of endopeptidase activity","7/634","109/18986",0.0642201834862385,1.92316151998379,1.79652259616345,0.072633616463502,0.512296995500085,0.479875099106871,"59082/1447/866/6317/8710/3053/7448",7
"GO:0006956","complement activation","5/634","67/18986",0.0746268656716418,2.23480389848863,1.8818912982156,0.0728981338090626,0.512296995500085,0.479875099106871,"1675/3500/3501/3848/374383",5
"GO:0050832","defense response to fungus","5/634","67/18986",0.0746268656716418,2.23480389848863,1.8818912982156,0.0728981338090626,0.512296995500085,0.479875099106871,"1113/117159/5443/6279/6280",5
"GO:0050909","sensory perception of taste","5/634","67/18986",0.0746268656716418,2.23480389848863,1.8818912982156,0.0728981338090626,0.512296995500085,0.479875099106871,"40/948/346562/22953/5304",5
"GO:0070613","regulation of protein processing","5/634","67/18986",0.0746268656716418,2.23480389848863,1.8818912982156,0.0728981338090626,0.512296995500085,0.479875099106871,"55908/59082/7123/199713/5567",5
"GO:0071375","cellular response to peptide hormone stimulus","16/634","321/18986",0.0498442367601246,1.4926540680248,1.65458400534014,0.0731846240515195,0.513366638071485,0.48087704688222,"9370/183/185/1393/2690/2740/9340/2852/2890/3484/8471/3952/5105/5140/5468/286753",16
"GO:0002792","negative regulation of peptide secretion","4/634","48/18986",0.0833333333333333,2.49553101997897,1.92822281630661,0.0756588105831183,0.515883385729997,0.483234516363134,"130399/1113/1393/3952",4
"GO:0046189","phenol-containing compound biosynthetic process","4/634","48/18986",0.0833333333333333,2.49553101997897,1.92822281630661,0.0756588105831183,0.515883385729997,0.483234516363134,"3067/3642/5409/7306",4
"GO:0007519","skeletal muscle tissue development","10/634","178/18986",0.0561797752808989,1.68238046290717,1.70009623913663,0.0756961212329117,0.515883385729997,0.483234516363134,"58/89/27063/124872/4618/29895/22953/5081/64208/150572",10
"GO:0048839","inner ear development","11/634","202/18986",0.0544554455445545,1.63074304275853,1.67510618889458,0.0768559903808831,0.515883385729997,0.483234516363134,"650/168667/55584/1749/10804/340784/3777/8549/4647/283310/8557",11
"GO:0035418","protein localization to synapse","6/634","89/18986",0.0674157303370786,2.0188565554886,1.79068767854984,0.0772312317505205,0.515883385729997,0.483234516363134,"40/3798/9211/375323/9378/375567",6
"GO:0014706","striated muscle tissue development","20/634","424/18986",0.0471698113207547,1.41256472828998,1.59687480684903,0.0773023554495041,0.515883385729997,0.483234516363134,"58/89/27063/124872/650/653/10804/4607/4618/4624/4625/29895/22953/5081/64208/5950/6445/150572/8557/129446",20
"GO:0001963","synaptic transmission, dopaminergic","3/634","30/18986",0.1,2.99463722397476,2.03216714827303,0.0773156563349836,0.515883385729997,0.483234516363134,"1393/2668/6530",3
"GO:0006833","water transport","3/634","30/18986",0.1,2.99463722397476,2.03216714827303,0.0773156563349836,0.515883385729997,0.483234516363134,"362/364/100509620",3
"GO:0007588","excretion","3/634","30/18986",0.1,2.99463722397476,2.03216714827303,0.0773156563349836,0.515883385729997,0.483234516363134,"183/185/4881",3
"GO:0014046","dopamine secretion","3/634","30/18986",0.1,2.99463722397476,2.03216714827303,0.0773156563349836,0.515883385729997,0.483234516363134,"2668/4986/6860",3
"GO:0065005","protein-lipid complex assembly","3/634","30/18986",0.1,2.99463722397476,2.03216714827303,0.0773156563349836,0.515883385729997,0.483234516363134,"336/338/5567",3
"GO:0086010","membrane depolarization during action potential","3/634","30/18986",0.1,2.99463722397476,2.03216714827303,0.0773156563349836,0.515883385729997,0.483234516363134,"477/783/6323",3
"GO:1900745","positive regulation of p38MAPK cascade","3/634","30/18986",0.1,2.99463722397476,2.03216714827303,0.0773156563349836,0.515883385729997,0.483234516363134,"650/3952/4986",3
"GO:1901021","positive regulation of calcium ion transmembrane transporter activity","3/634","30/18986",0.1,2.99463722397476,2.03216714827303,0.0773156563349836,0.515883385729997,0.483234516363134,"783/342667/10345",3
"GO:0014902","myotube differentiation","8/634","133/18986",0.0601503759398496,1.8012855482555,1.72357873052999,0.0776511854030634,0.515883385729997,0.483234516363134,"58/89/124872/4618/101929726/22953/92304/150572",8
"GO:0006617","SRP-dependent cotranslational protein targeting to membrane, signal sequence recognition","2/634","14/18986",0.142857142857143,4.2780531771068,2.2805084392809,0.0777266100393613,0.515883385729997,0.483234516363134,"6029/378707",2
"GO:0006971","hypotonic response","2/634","14/18986",0.142857142857143,4.2780531771068,2.2805084392809,0.0777266100393613,0.515883385729997,0.483234516363134,"362/5105",2
"GO:0008212","mineralocorticoid metabolic process","2/634","14/18986",0.142857142857143,4.2780531771068,2.2805084392809,0.0777266100393613,0.515883385729997,0.483234516363134,"650/653",2
"GO:0010745","negative regulation of macrophage derived foam cell differentiation","2/634","14/18986",0.142857142857143,4.2780531771068,2.2805084392809,0.0777266100393613,0.515883385729997,0.483234516363134,"9370/5468",2
"GO:0014733","regulation of skeletal muscle adaptation","2/634","14/18986",0.142857142857143,4.2780531771068,2.2805084392809,0.0777266100393613,0.515883385729997,0.483234516363134,"89/4625",2
"GO:0034309","primary alcohol biosynthetic process","2/634","14/18986",0.142857142857143,4.2780531771068,2.2805084392809,0.0777266100393613,0.515883385729997,0.483234516363134,"650/653",2
"GO:0042541","hemoglobin biosynthetic process","2/634","14/18986",0.142857142857143,4.2780531771068,2.2805084392809,0.0777266100393613,0.515883385729997,0.483234516363134,"212/3623",2
"GO:0045989","positive regulation of striated muscle contraction","2/634","14/18986",0.142857142857143,4.2780531771068,2.2805084392809,0.0777266100393613,0.515883385729997,0.483234516363134,"89/1113",2
"GO:0051004","regulation of lipoprotein lipase activity","2/634","14/18986",0.142857142857143,4.2780531771068,2.2805084392809,0.0777266100393613,0.515883385729997,0.483234516363134,"27329/338328",2
"GO:0060746","parental behavior","2/634","14/18986",0.142857142857143,4.2780531771068,2.2805084392809,0.0777266100393613,0.515883385729997,0.483234516363134,"4986/5020",2
"GO:1900426","positive regulation of defense response to bacterium","2/634","14/18986",0.142857142857143,4.2780531771068,2.2805084392809,0.0777266100393613,0.515883385729997,0.483234516363134,"354/25818",2
"GO:1901077","regulation of relaxation of muscle","2/634","14/18986",0.142857142857143,4.2780531771068,2.2805084392809,0.0777266100393613,0.515883385729997,0.483234516363134,"89/1113",2
"GO:1902306","negative regulation of sodium ion transmembrane transport","2/634","14/18986",0.142857142857143,4.2780531771068,2.2805084392809,0.0777266100393613,0.515883385729997,0.483234516363134,"183/477",2
"GO:1904321","response to forskolin","2/634","14/18986",0.142857142857143,4.2780531771068,2.2805084392809,0.0777266100393613,0.515883385729997,0.483234516363134,"107/111",2
"GO:1904322","cellular response to forskolin","2/634","14/18986",0.142857142857143,4.2780531771068,2.2805084392809,0.0777266100393613,0.515883385729997,0.483234516363134,"107/111",2
"GO:1904478","regulation of intestinal absorption","2/634","14/18986",0.142857142857143,4.2780531771068,2.2805084392809,0.0777266100393613,0.515883385729997,0.483234516363134,"336/3952",2
"GO:0032368","regulation of lipid transport","9/634","156/18986",0.0576923076923077,1.7276753215239,1.69622326275511,0.0782927322936374,0.517842760481965,0.485069887566845,"9370/183/185/336/5020/5443/5468/56729/374887",9
"GO:1905039","carboxylic acid transmembrane transport","9/634","156/18986",0.0576923076923077,1.7276753215239,1.69622326275511,0.0782927322936374,0.517842760481965,0.485069887566845,"32/477/948/83884/55244/159963/160728/55117/56301",9
"GO:0032868","response to insulin","14/634","276/18986",0.0507246376811594,1.51901888172633,1.6143921394601,0.0802220987995217,0.528485583389307,0.495039154890874,"130399/9370/2690/3484/8471/3952/4986/5105/5140/5207/5468/56729/121340/286753",14
"GO:0042551","neuron maturation","4/634","49/18986",0.0816326530612245,2.4446018154896,1.8819099399926,0.0803165377842499,0.528485583389307,0.495039154890874,"51412/30819/4653/84530",4
"GO:1902041","regulation of extrinsic apoptotic signaling pathway via death domain receptors","4/634","49/18986",0.0816326530612245,2.4446018154896,1.8819099399926,0.0803165377842499,0.528485583389307,0.495039154890874,"653/2243/2244/2266",4
"GO:0055001","muscle cell development","11/634","205/18986",0.0536585365853659,1.60687851042548,1.6237814022793,0.0832447248055278,0.543338475406247,0.508952047395144,"58/89/27063/4604/4606/4607/4618/4624/4625/22953/8557",11
"GO:0043583","ear development","12/634","229/18986",0.0524017467248908,1.56924221343656,1.61079910657182,0.0833163126863304,0.543338475406247,0.508952047395144,"650/653/168667/55584/1749/10804/340784/3777/8549/4647/283310/8557",12
"GO:0014047","glutamate secretion","3/634","31/18986",0.0967741935483871,2.89803602320138,1.96576515561869,0.0835686695105607,0.543338475406247,0.508952047395144,"3775/6860/7200",3
"GO:0014850","response to muscle activity","3/634","31/18986",0.0967741935483871,2.89803602320138,1.96576515561869,0.0835686695105607,0.543338475406247,0.508952047395144,"183/10891/53632",3
"GO:0060964","regulation of miRNA-mediated gene silencing","3/634","31/18986",0.0967741935483871,2.89803602320138,1.96576515561869,0.0835686695105607,0.543338475406247,0.508952047395144,"404266/79727/84944",3
"GO:0071295","cellular response to vitamin","3/634","31/18986",0.0967741935483871,2.89803602320138,1.96576515561869,0.0835686695105607,0.543338475406247,0.508952047395144,"1591/3952/5179",3
"GO:1903055","positive regulation of extracellular matrix organization","3/634","31/18986",0.0967741935483871,2.89803602320138,1.96576515561869,0.0835686695105607,0.543338475406247,0.508952047395144,"183/650/7148",3
"GO:1901019","regulation of calcium ion transmembrane transporter activity","5/634","70/18986",0.0714285714285714,2.1390265885534,1.77450185944168,0.0844139028041088,0.546443537868812,0.511860598821454,"477/783/57338/342667/10345",5
"GO:0090257","regulation of muscle system process","13/634","254/18986",0.0511811023622047,1.53268834297921,1.5885694496239,0.0848314165191779,0.546443537868812,0.511860598821454,"32/89/183/477/783/1113/1131/2852/4607/4625/5020/5468/53632",13
"GO:0031670","cellular response to nutrient","4/634","50/18986",0.08,2.39570977917981,1.83672539436876,0.0851129698687643,0.546443537868812,0.511860598821454,"1591/3952/4023/5179",4
"GO:0030073","insulin secretion","11/634","206/18986",0.0533980582524272,1.59907812930691,1.60685804172528,0.0854453066374066,0.546443537868812,0.511860598821454,"130399/111/1113/1131/2852/3952/4826/5950/6616/7200/100507043",11
"GO:0007043","cell-cell junction assembly","9/634","159/18986",0.0566037735849057,1.69507767394798,1.63587294310985,0.0857626475709216,0.546443537868812,0.511860598821454,"183/28513/28316/222256/9071/9074/9080/1828/10804",9
"GO:1903825","organic acid transmembrane transport","9/634","159/18986",0.0566037735849057,1.69507767394798,1.63587294310985,0.0857626475709216,0.546443537868812,0.511860598821454,"32/477/948/83884/55244/159963/160728/55117/56301",9
"GO:0032496","response to lipopolysaccharide","17/634","354/18986",0.0480225988700565,1.4381026216828,1.54652154527593,0.0862588342400255,0.546443537868812,0.511860598821454,"27063/948/1440/6374/10804/90070/3929/4129/199713/4986/5105/5122/5179/5731/6278/6279/79931",17
"GO:1901617","organic hydroxy compound biosynthetic process","13/634","255/18986",0.0509803921568627,1.52667780045772,1.57377575648458,0.0868188236616391,0.546443537868812,0.511860598821454,"6718/247/338/650/653/2852/3067/3642/117283/3952/5105/5409/7306",13
"GO:0033559","unsaturated fatty acid metabolic process","7/634","114/18986",0.0614035087719298,1.83881233051082,1.66961561226386,0.0874002546593137,0.546443537868812,0.511860598821454,"1645/247/59344/1553/1548/1549/1555",7
"GO:0006067","ethanol metabolic process","2/634","15/18986",0.133333333333333,3.99284963196635,2.1552301024749,0.0877625770995162,0.546443537868812,0.511860598821454,"127/6799",2
"GO:0017014","protein nitrosylation","2/634","15/18986",0.133333333333333,3.99284963196635,2.1552301024749,0.0877625770995162,0.546443537868812,0.511860598821454,"6279/6280",2
